MovieID,year,name,budget,company,country,director,genre,gross,rating,released,runtime,score,star,votes,writer
9800.0,2001,Shallow Hal,40000000.0,Twentieth Century Fox Film Corporation,USA,Bobby Farrelly,Comedy,70836296.0,PG-13,2001-11-09,114,5.9,Jack Black,114670,Sean Moynihan
9818.0,1997,L.A. Confidential,35000000.0,Regency Enterprises,USA,Curtis Hanson,Crime,64616940.0,R,1997-09-19,138,8.3,Kevin Spacey,448833,James Ellroy
9833.0,1990,Cyrano de Bergerac,0.0,Caméra One,France,Jean-Paul Rappeneau,Biography,15140007.0,PG,1990-12-01,137,7.6,Gérard Depardieu,19222,Edmond Rostand
9841.0,2003,The Order,38000000.0,Twentieth Century Fox Film Corporation,USA,Brian Helgeland,Horror,7659747.0,R,2003-09-05,102,5.2,Heath Ledger,15575,Brian Helgeland
9859.0,2002,Serving Sara,29000000.0,FTM Productions,Germany,Reginald Hudlin,Comedy,16930185.0,PG-13,2002-08-23,100,5.3,Matthew Perry,15017,Jay Scherick
9862.0,1988,Return to Snowy River,0.0,Burrowes Film Group,Australia,Geoff Burrowes,Adventure,13687027.0,PG,1988-04-15,110,6.6,Tom Burlinson,1943,Geoff Burrowes
9863.0,2000,The 6th Day,82000000.0,Phoenix Pictures,USA,Roger Spottiswoode,Action,34604280.0,PG-13,2000-11-17,123,5.9,Arnold Schwarzenegger,104775,Cormac Wibberley
9882.0,1997,The Fifth Element,93000000.0,Gaumont,France,Luc Besson,Action,63540020.0,PG-13,1997-05-09,126,7.7,Bruce Willis,371054,Luc Besson
9888.0,1989,Fat Man and Little Boy,0.0,Paramount Pictures,USA,Roland Joffé,Biography,3563162.0,PG-13,1989-10-20,127,6.5,Paul Newman,5811,Bruce Robinson
9899.0,1994,China Moon,15000000.0,Tig Productions,USA,John Bailey,Crime,3038499.0,R,1994-03-04,99,6.2,Ed Harris,4508,Roy Carlson
9900.0,1994,Airheads,0.0,Twentieth Century Fox Film Corporation,USA,Michael Lehmann,Comedy,5370000.0,PG-13,1994-08-05,92,6.1,Brendan Fraser,40298,Rich Wilkes
9926.0,1997,8 Heads in a Duffel Bag,3000000.0,Orion Pictures,USA,Tom Schulman,Comedy,3559990.0,R,1997-04-18,95,5.3,Joe Pesci,8398,Tom Schulman
9927.0,1986,Maximum Overdrive,10000000.0,De Laurentiis Entertainment Group (DEG),USA,Stephen King,Action,7433663.0,R,1986-07-25,98,5.4,Emilio Estevez,24881,Stephen King
9955.0,1995,Heavy,0.0,Available Light Productions,USA,James Mangold,Drama,986128.0,R,1996-06-05,105,7.0,Pruitt Taylor Vince,3835,James Mangold
9959.0,1997,The Man Who Knew Too Little,20000000.0,Warner Bros.,USA,Jon Amiel,Action,13801755.0,PG,1997-11-14,94,6.6,Bill Murray,25388,Robert Farrar
9960.0,1988,Die Hard,28000000.0,Twentieth Century Fox Film Corporation,USA,John McTiernan,Action,83008852.0,R,1988-07-20,131,8.2,Bruce Willis,647000,Roderick Thorp
9966.0,1999,Better Than Chocolate,0.0,British Columbia Film,Canada,Anne Wheeler,Comedy,2011254.0,R,1999-08-13,101,6.2,Wendy Crewson,6963,Peggy Thompson
9974.0,1997,Fathers' Day,85000000.0,Northern Lights Entertainment,USA,Ivan Reitman,Comedy,28659604.0,PG-13,1997-05-09,98,5.1,Robin Williams,12880,Francis Veber
9985.0,1996,Foxfire,0.0,Chestnut Hill Productions,USA,Annette Haywood-Carter,Drama,258263.0,R,1996-08-23,102,6.2,Hedy Burress,7419,Joyce Carol Oates
9988.0,1991,The Five Heartbeats,0.0,Twentieth Century Fox Film Corporation,USA,Robert Townsend,Drama,8750400.0,R,1991-03-29,121,7.5,Robert Townsend,2927,Robert Townsend
9991.0,2001,Waking Life,0.0,Fox Searchlight Pictures,USA,Richard Linklater,Animation,2892011.0,R,2001-11-16,99,7.8,Ethan Hawke,52974,Richard Linklater
9996.0,1995,Mighty Morphin Power Rangers: The Movie,15000000.0,Twentieth Century Fox Film Corporation,USA,Bryan Spicer,Action,37804616.0,PG,1995-06-30,95,5.1,Karan Ashley,21647,John Kamps
10000.0,1995,Dr. Jekyll and Ms. Hyde,8000000.0,"Rank Organisation, The",UK,David Price,Comedy,2763020.0,PG-13,1995-08-25,100,4.4,Sean Young,2379,David Price
10012.0,1989,Who's Harry Crumb?,0.0,TriStar Pictures,USA,Paul Flaherty,Comedy,10982364.0,PG-13,1989-02-03,94,5.8,John Candy,13375,Robert Conte
10013.0,1986,Peggy Sue Got Married,18000000.0,TriStar Pictures,USA,Francis Ford Coppola,Comedy,41382841.0,PG-13,1986-10-10,103,6.3,Kathleen Turner,28529,Jerry Leichtling
10022.0,1994,Greedy,0.0,Imagine Entertainment,USA,Jonathan Lynn,Comedy,13145977.0,PG-13,1994-03-04,113,6.2,Michael J. Fox,11022,Lowell Ganz
10024.0,1987,Hello Again,0.0,Touchstone Pictures,USA,Frank Perry,Comedy,20419446.0,PG,1987-11-06,96,5.1,Shelley Long,2493,Susan Isaacs
10033.0,1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000.0,Golden Harvest Company,USA,Michael Pressman,Action,78656813.0,PG,1991-03-22,88,6.0,Paige Turco,44901,Kevin Eastman
10038.0,1990,Lionheart,3000000.0,Imperial Entertainment Corporation,USA,Sheldon Lettich,Action,24078196.0,R,1991-01-11,108,6.1,Jean-Claude Van Damme,27025,S.N. Warren
10040.0,1992,Stay Tuned,0.0,Morgan Creek Productions,USA,Peter Hyams,Adventure,10736401.0,PG,1992-08-14,88,6.1,John Ritter,8697,Tom S. Parker
10055.0,1996,Flirting with Disaster,7000000.0,Miramax,USA,David O. Russell,Comedy,14891000.0,R,1996-04-12,92,6.8,Ben Stiller,15795,David O. Russell
10073.0,1996,In Love and War,0.0,Dimitri Villard Productions,USA,Richard Attenborough,Biography,14481231.0,PG-13,1997-01-24,113,6.0,Sandra Bullock,7218,Henry S. Villard
10078.0,1993,Indecent Proposal,38000000.0,Paramount Pictures,USA,Adrian Lyne,Drama,106614100.0,R,1993-04-07,117,5.8,Robert Redford,51687,Jack Engelhard
10082.0,2004,Soul Plane,16000000.0,Metro-Goldwyn-Mayer (MGM),USA,Jessy Terrero,Comedy,13922211.0,R,2004-05-28,86,4.4,Dwayne Adway,19204,Bo Zenga
10094.0,1999,Angela's Ashes,50000000.0,David Brown Productions,USA,Alan Parker,Drama,13038660.0,R,2000-01-21,145,7.3,Emily Watson,17953,Frank McCourt
10100.0,1993,Flesh and Bone,0.0,Mirage Enterprises,USA,Steve Kloves,Drama,9488998.0,R,1993-11-05,126,6.2,Dennis Quaid,4267,Steve Kloves
10101.0,1994,Above the Rim,3500000.0,New Line Cinema,USA,Jeff Pollack,Crime,16036534.0,R,1994-03-23,96,6.6,Duane Martin,11508,Jeff Pollack
10102.0,1996,Mother,0.0,Paramount Pictures,USA,Albert Brooks,Comedy,19119165.0,PG-13,1997-01-24,104,6.9,Albert Brooks,4936,Albert Brooks
10108.0,1998,New Rose Hotel,0.0,Edward R. Pressman Film,USA,Abel Ferrara,Drama,20416.0,R,1999-03-19,93,4.9,Christopher Walken,3666,William Gibson
10109.0,1994,Major League II,0.0,Warner Bros.,USA,David S. Ward,Comedy,30626182.0,PG,1994-03-30,105,5.5,Charlie Sheen,21665,David S. Ward
10114.0,2004,De-Lovely,20000000.0,Metro-Goldwyn-Mayer (MGM),UK,Irwin Winkler,Biography,13337299.0,PG-13,2004-08-06,125,6.6,Kevin Kline,10018,Jay Cocks
10123.0,1996,Broken Arrow,50000000.0,Twentieth Century Fox Film Corporation,USA,John Woo,Action,70770147.0,R,1996-02-09,108,6.0,John Travolta,81083,Graham Yost
10125.0,1994,Jason's Lyric,7000000.0,"Jackson/McHenry Company,The",USA,Doug McHenry,Crime,20851521.0,R,1994-09-28,120,6.6,Allen Payne,2838,Bobby Smith Jr.
10126.0,1988,Midnight Run,30000000.0,Universal Pictures,USA,Martin Brest,Action,38413606.0,R,1988-07-20,126,7.6,Robert De Niro,58318,George Gallo
10131.0,1992,Diggstown,17000000.0,Metro-Goldwyn-Mayer (MGM),USA,Michael Ritchie,Drama,4836637.0,R,1992-08-14,98,7.0,James Woods,6006,Leonard Wise
10152.0,1998,Waking Ned Devine,3000000.0,Tomboy Films,UK,Kirk Jones,Comedy,24788807.0,PG,1999-01-08,91,7.3,Ian Bannen,22433,Kirk Jones
10155.0,1994,I.Q.,25000000.0,Paramount Pictures,USA,Fred Schepisi,Comedy,26372663.0,PG,1994-12-25,100,6.2,Tim Robbins,20930,Andy Breckman
10165.0,2000,Supernova,90000000.0,Hammerhead Productions,USA,Walter Hill,Horror,14218868.0,PG-13,2000-01-14,90,4.8,James Spader,15330,William Malone
10168.0,2003,The League of Extraordinary Gentlemen,78000000.0,Angry Films,USA,Stephen Norrington,Action,66465204.0,PG-13,2003-07-11,110,5.8,Sean Connery,148712,Alan Moore
10170.0,2001,American Pie 2,30000000.0,LivePlanet,USA,J.B. Rogers,Comedy,145103595.0,R,2001-08-10,108,6.4,Jason Biggs,211629,Adam Herz
10171.0,1995,A Kid in King Arthur's Court,15000000.0,Tapestry Films,USA,Michael Gottlieb,Adventure,13406717.0,PG,1995-08-11,89,4.8,Thomas Ian Nicholas,4897,Michael Part
10172.0,1995,Never Talk to Strangers,6400000.0,TriStar Pictures,USA,Peter Hall,Crime,6849998.0,R,1995-10-20,86,5.1,Rebecca De Mornay,5483,Lewis A. Green
10173.0,2004,Eulogy,6500000.0,Eulogy Productions LLC,USA,Michael Clancy,Comedy,70527.0,R,2004-09-26,91,6.7,Ray Romano,7932,Michael Clancy
10174.0,1992,Consenting Adults,18000000.0,Hollywood Pictures,USA,Alan J. Pakula,Crime,21591728.0,R,1992-10-16,99,5.7,Kevin Kline,5783,Matthew Chapman
10176.0,1989,Weekend at Bernie's,0.0,Gladden Entertainment,USA,Ted Kotcheff,Adventure,30218387.0,PG-13,1989-07-05,97,6.4,Andrew McCarthy,40910,Robert Klane
10190.0,1991,Slacker,23000.0,Detour Filmproduction,USA,Richard Linklater,Comedy,1228108.0,R,1991-07-05,97,7.1,Richard Linklater,16396,Richard Linklater
10198.0,2000,102 Dalmatians,85000000.0,Cruella Productions,USA,Kevin Lima,Adventure,66957026.0,G,2000-11-22,100,4.8,Glenn Close,28524,Dodie Smith
10203.0,1995,Carrington,0.0,PolyGram Filmed Entertainment,UK,Christopher Hampton,Biography,3242342.0,R,1995-11-10,121,6.9,Emma Thompson,4621,Christopher Hampton
10209.0,1994,No Escape,20000000.0,Columbia Pictures Corporation,USA,Martin Campbell,Action,15340000.0,R,1994-04-29,118,6.1,Ray Liotta,16576,Richard Herley
10214.0,1997,The Relic,40000000.0,British Broadcasting Corporation (BBC),UK,Peter Hyams,Horror,33956608.0,R,1997-01-10,110,5.7,Penelope Ann Miller,20582,Douglas Preston
10221.0,1991,Shattered,22000000.0,Capella International,USA,Wolfgang Petersen,Crime,11511031.0,R,1991-10-11,98,6.5,Tom Berenger,6807,Richard Neely
10225.0,1993,Groundhog Day,14600000.0,Columbia Pictures Corporation,USA,Harold Ramis,Comedy,70906973.0,PG,1993-02-12,101,8.0,Bill Murray,483649,Danny Rubin
10229.0,2004,Vanity Fair,23000000.0,Focus Features,USA,Mira Nair,Drama,16136476.0,PG-13,2004-09-01,141,6.2,Reese Witherspoon,18147,Matthew Faulk
10230.0,1997,Wag the Dog,15000000.0,Baltimore Pictures,USA,Barry Levinson,Comedy,43022524.0,R,1998-01-09,97,7.1,Dustin Hoffman,70832,Larry Beinhart
10231.0,2004,Kung Fu Hustle,20000000.0,Columbia Pictures Film Production Asia,Hong Kong,Stephen Chow,Action,17108591.0,R,2005-04-22,99,7.8,Stephen Chow,106883,Stephen Chow
10232.0,1992,Guncrazy,800000.0,Zeta Entertainment,USA,Tamra Davis,Crime,114516.0,R,1993-09-09,97,5.6,Drew Barrymore,1768,Matthew Bright
10240.0,2001,Summer Catch,34000000.0,Warner Bros.,USA,Michael Tollin,Comedy,19693891.0,PG-13,2001-08-24,108,5.0,Freddie Prinze Jr.,13643,Kevin Falls
10241.0,2000,The Legend of Bagger Vance,80000000.0,Twentieth Century Fox Film Corporation,USA,Robert Redford,Drama,30695227.0,PG-13,2000-11-03,126,6.7,Will Smith,48043,Steven Pressfield
10243.0,2001,Ghosts of Mars,28000000.0,Screen Gems,USA,John Carpenter,Action,8434601.0,R,2001-08-24,98,4.9,Natasha Henstridge,45304,Larry Sulkis
10249.0,1988,Stormy Monday,0.0,Atlantic Entertainment Group,UK,Mike Figgis,Crime,1791328.0,R,1988-05,93,6.3,Melanie Griffith,2958,Mike Figgis
10271.0,1989,Chances Are,16000000.0,TriStar Pictures,USA,Emile Ardolino,Comedy,16278590.0,PG,1989-03-10,108,6.4,Cybill Shepherd,9105,Perry Howze
10274.0,1989,Road House,17000000.0,Silver Pictures,USA,Rowdy Herrington,Action,30050028.0,R,1989-05-19,114,6.5,Patrick Swayze,47394,R. Lance Hill
10275.0,2004,The Girl Next Door,25000000.0,Regency Enterprises,USA,Luke Greenfield,Comedy,14589444.0,R,2004-04-09,108,6.8,Emile Hirsch,180214,David Wagner
10282.0,1998,Godzilla,130000000.0,Centropolis Film Productions,USA,Roland Emmerich,Action,136314294.0,PG-13,1998-05-20,139,5.3,Matthew Broderick,160038,Dean Devlin
10302.0,1987,Death Wish 4: The Crackdown,5000000.0,Cannon Group,USA,J. Lee Thompson,Action,6880310.0,R,1987-11-06,99,5.3,Charles Bronson,6770,Brian Garfield
10327.0,1989,Kinjite: Forbidden Subjects,0.0,Golan-Globus Productions,USA,J. Lee Thompson,Action,3416846.0,R,1989-02-03,97,5.4,Charles Bronson,2162,Harold Nebenzal
10337.0,1998,Snake Eyes,73000000.0,Paramount Pictures,USA,Brian De Palma,Crime,55585389.0,R,1998-08-07,98,6.0,Nicolas Cage,67384,Brian De Palma
10343.0,1997,Out to Sea,0.0,Twentieth Century Fox Film Corporation,USA,Martha Coolidge,Comedy,27974168.0,PG-13,1997-07-02,106,6.1,Jack Lemmon,6714,Robert Nelson Jacobs
10344.0,1986,Crocodile Dundee,8800000.0,Rimfire Films,Australia,Peter Faiman,Adventure,174635000.0,PG-13,1986-09-26,97,6.5,Paul Hogan,79465,Ken Shadie
10346.0,1995,Two Bits,0.0,Miramax,USA,James Foley,Drama,26282.0,PG-13,1995-11-22,85,6.3,Al Pacino,2903,Joseph Stefano
10358.0,2004,Ocean's Twelve,110000000.0,Warner Bros.,USA,Steven Soderbergh,Crime,125544280.0,PG-13,2004-12-10,125,6.5,George Clooney,305800,George Nolfi
10359.0,1999,Runaway Bride,70000000.0,Paramount Pictures,USA,Garry Marshall,Comedy,152257509.0,PG,1999-07-30,116,5.5,Julia Roberts,79935,Josann McGibbon
10371.0,1998,Gods and Monsters,3500000.0,Lions Gate Films,USA,Bill Condon,Biography,6390032.0,R,1998-11-04,105,7.5,Ian McKellen,26050,Christopher Bram
10375.0,1997,My Best Friend's Wedding,46000000.0,TriStar Pictures,USA,P.J. Hogan,Comedy,127120029.0,PG-13,1997-06-20,105,6.3,Julia Roberts,106240,Ronald Bass
10378.0,1999,The Bone Collector,73000000.0,Columbia Pictures Corporation,USA,Phillip Noyce,Crime,66518655.0,R,1999-11-05,118,6.7,Denzel Washington,129642,Jeffery Deaver
10379.0,2001,The Score,68000000.0,Paramount Pictures,USA,Frank Oz,Crime,71069884.0,R,2001-07-13,124,6.8,Robert De Niro,107003,Daniel E. Taylor
10386.0,1995,Top Dog,6000000.0,Live Entertainment,USA,Aaron Norris,Action,5093707.0,PG-13,1995-04-28,86,4.1,Chuck Norris,2629,Aaron Norris
10388.0,1997,Gridlock'd,0.0,Def Pictures,USA,Vondie Curtis-Hall,Comedy,5479037.0,R,1997-01-29,91,7.0,Tupac Shakur,12516,Vondie Curtis-Hall
10392.0,1998,The Thin Red Line,52000000.0,Fox 2000 Pictures,USA,Terrence Malick,Drama,36400491.0,R,1999-01-15,170,7.6,Jim Caviezel,148812,James Jones
10403.0,1993,Amos & Andrew,0.0,Castle Rock Entertainment,USA,E. Max Frye,Comedy,9745803.0,PG-13,1993-03-05,96,5.6,Nicolas Cage,7566,E. Max Frye
10407.0,1995,Cutthroat Island,98000000.0,Beckner/Gorman Productions,USA,Renny Harlin,Action,10017322.0,PG-13,1995-12-22,124,5.6,Geena Davis,22527,Michael Frost Beckner
10413.0,2002,Clockstoppers,26000000.0,Paramount Pictures,USA,Jonathan Frakes,Action,36985501.0,PG,2002-03-29,94,5.2,Jesse Bradford,11909,Rob Hedden
10419.0,2000,Gossip,24000000.0,NPV Entertainment,USA,Davis Guggenheim,Drama,5108820.0,R,2000-04-21,90,5.9,James Marsden,13017,Gregory Poirier
10421.0,2003,Scary Movie 3,48000000.0,Dimension Films,USA,David Zucker,Comedy,110003217.0,PG-13,2003-10-24,84,5.5,Anna Faris,118792,Craig Mazin
10423.0,1997,Rosewood,25000000.0,Warner Bros.,USA,John Singleton,Action,13104494.0,R,1997-02-21,140,7.2,Jon Voight,6487,Gregory Poirier
10424.0,1993,Carlito's Way,30000000.0,Universal Pictures,USA,Brian De Palma,Crime,36948322.0,R,1993-11-12,144,7.9,Al Pacino,173380,Edwin Torres
10425.0,2003,Willard,22000000.0,New Line Cinema,Canada,Glen Morgan,Drama,6886089.0,PG-13,2003-03-14,100,6.2,Crispin Glover,15832,Glen Morgan
10429.0,2003,Final Destination 2,26000000.0,New Line Cinema,USA,David R. Ellis,Horror,46961214.0,R,2003-01-31,90,6.2,A.J. Cook,129165,J. Mackye Gruber
10430.0,1994,Wagons East,0.0,Carolco Pictures,USA,Peter Markle,Adventure,4358940.0,PG-13,1994-08-26,107,4.7,John Candy,4191,Matthew Carlson
10436.0,2000,Road Trip,16000000.0,DreamWorks,USA,Todd Phillips,Adventure,68540777.0,R,2000-05-19,93,6.5,Breckin Meyer,140390,Todd Phillips
10446.0,1993,The Remains of the Day,15000000.0,Columbia Pictures Corporation,USA,James Ivory,Drama,22954968.0,PG,1993-11-19,134,7.9,Anthony Hopkins,49507,Kazuo Ishiguro
10448.0,1993,Who's the Man?,0.0,De Passe Entertainment,USA,Ted Demme,Comedy,11299730.0,R,1993-04-23,100,5.5,Ed Lover,1519,Doctor Dré
10461.0,1993,Searching for Bobby Fischer,0.0,Mirage Enterprises,USA,Steven Zaillian,Biography,7266383.0,PG,1993-08-11,109,7.5,Joe Mantegna,25256,Fred Waitzkin
10503.0,1994,The Cowboy Way,35000000.0,Imagine Entertainment,USA,Gregg Champion,Action,20277185.0,PG-13,1994-06-03,102,5.8,Woody Harrelson,6634,Robert C. Thompson
10505.0,2000,Loser,20000000.0,Branti Film Productions,USA,Amy Heckerling,Comedy,15618626.0,PG-13,2000-07-21,98,5.3,Jason Biggs,23989,Amy Heckerling
10510.0,1991,Guilty by Suspicion,0.0,Warner Bros.,USA,Irwin Winkler,Drama,9480198.0,PG-13,1991-03-15,105,6.5,Robert De Niro,6588,Irwin Winkler
10522.0,1987,Aria,0.0,Lightyear Entertainment,UK,Robert Altman,Comedy,1028679.0,R,1987-10-30,90,5.8,John Hurt,2243,Robert Altman
10526.0,1997,McHale's Navy,31190000.0,"Bubble Factory, The",USA,Bryan Spicer,Action,4529843.0,PG,1997-04-18,108,4.4,Tom Arnold,5716,Peter Crabbe
10527.0,1998,Small Soldiers,40000000.0,Universal Pictures,USA,Joe Dante,Action,54682547.0,PG-13,1998-07-10,108,6.1,Kirsten Dunst,81216,Gavin Scott
10543.0,1992,Zebrahead,0.0,Ixtlan,USA,Anthony Drazan,Drama,1468300.0,R,1992-10-23,100,6.3,Michael Rapaport,1044,Anthony Drazan
10550.0,2003,Cold Mountain,79000000.0,Miramax,UK,Anthony Minghella,Adventure,95636509.0,R,2003-12-25,154,7.2,Jude Law,124413,Charles Frazier
10561.0,2005,Ice Princess,0.0,Walt Disney Pictures,USA,Tim Fywell,Comedy,24381334.0,G,2005-03-18,98,6.0,Michelle Trachtenberg,21228,Meg Cabot
10596.0,2003,National Security,0.0,Columbia Pictures Corporation,USA,Dennis Dugan,Action,35764982.0,PG-13,2003-01-17,88,5.6,Martin Lawrence,41326,Jay Scherick
10604.0,1988,Dominick and Eugene,0.0,Orion Pictures,USA,Robert M. Young,Drama,3076031.0,PG-13,1988-09-28,111,7.1,Tom Hulce,2409,Corey Blechman
10607.0,2002,We Were Soldiers,75000000.0,Icon Entertainment International,USA,Randall Wallace,Action,78122718.0,R,2002-03-01,138,7.2,Mel Gibson,111599,Harold G. Moore
10608.0,1999,Trick,450000.0,Good Machine,USA,Jim Fall,Comedy,2049595.0,R,1999-07-23,89,7.2,Christian Campbell,7252,Jason Schafer
10622.0,2000,Bless the Child,65000000.0,Paramount Pictures,USA,Chuck Russell,Crime,29374178.0,R,2000-08-11,107,5.1,Kim Basinger,12659,Cathy Cash Spellman
10624.0,1998,Savior,10000000.0,Initial Entertainment Group (IEG),USA,Predrag Antonijevic,Drama,12903.0,R,1998-11-20,103,7.3,Dennis Quaid,9097,Robert Orr
10625.0,2002,Windtalkers,115000000.0,Metro-Goldwyn-Mayer (MGM),USA,John Woo,Action,40914068.0,R,2002-06-14,134,6.0,Nicolas Cage,58906,John Rice
10633.0,2003,It Runs in the Family,0.0,Buena Vista International,USA,Fred Schepisi,Comedy,7375836.0,PG-13,2003-04-25,100,5.6,Kirk Douglas,4199,Jesse Wigutow
10648.0,1988,The Kiss,6000000.0,TriStar Pictures,Canada,Pen Densham,Drama,1869148.0,R,1988-10-14,101,5.5,Joanna Pacula,1258,Tom Ropelewski
10655.0,1991,Dogfight,0.0,Not specified,USA,Nancy Savoca,Comedy,394631.0,R,1991-10-04,94,7.5,River Phoenix,6927,Bob Comfort
10660.0,1992,For a Lost Soldier,0.0,Sigma Film Productions,Netherlands,Roeland Kerbosch,Drama,386329.0,UNRATED,1993-05-07,92,7.6,Maarten Smit,3840,Don Bloch
10662.0,1988,Akira,0.0,Akira Committee Company Ltd.,Japan,Katsuhiro Ôtomo,Animation,553171.0,R,1988-07-16,124,8.1,Nozomu Sasaki,118747,Katsuhiro Ôtomo
10673.0,1991,Hot Shots!,26000000.0,Twentieth Century Fox Film Corporation,USA,Jim Abrahams,Action,69467617.0,PG-13,1991-07-31,84,6.7,Charlie Sheen,85058,Jim Abrahams
10680.0,1998,Hurlyburly,0.0,FilmColony,USA,Anthony Drazan,Comedy,1796328.0,R,1998-12-25,122,5.8,Sean Penn,9261,David Rabe
10685.0,2002,Hey Arnold! The Movie,3000000.0,Paramount Pictures,USA,Tuck Tucker,Animation,13684949.0,PG,2002-06-28,76,5.9,Spencer Klein,5065,Craig Bartlett
10702.0,1994,The Ref,11000000.0,Touchstone Pictures,USA,Ted Demme,Comedy,11439193.0,R,1994-03-11,96,6.9,Denis Leary,20548,Marie Weiss
10704.0,1990,RoboCop 2,35000000.0,Orion Pictures,USA,Irvin Kershner,Action,45681173.0,R,1990-06-22,117,5.8,Peter Weller,68761,Edward Neumeier
10712.0,1988,Above the Law,7500000.0,Warner Bros.,USA,Andrew Davis,Action,18869631.0,R,1988-04-22,99,6.0,Steven Seagal,24061,Andrew Davis
10721.0,2001,Tomcats,11000000.0,Revolution Studios,USA,Gregory Poirier,Comedy,13558739.0,R,2001-03-30,95,5.3,Shannon Elizabeth,15912,Gregory Poirier
10724.0,1993,Needful Things,0.0,Castle Rock Entertainment,USA,Fraser C. Heston,Crime,15185672.0,R,1993-08-27,120,6.2,Max von Sydow,18215,Stephen King
10730.0,2002,Gangs of New York,100000000.0,Miramax,USA,Martin Scorsese,Crime,77812000.0,R,2002-12-20,167,7.5,Leonardo DiCaprio,340246,Jay Cocks
10733.0,1989,She's Out of Control,0.0,Weintraub Entertainment Group,USA,Stan Dragoti,Comedy,12065892.0,PG,1989-04-14,90,5.3,Tony Danza,3316,Seth Winston
10734.0,1987,The Last Emperor,23000000.0,Recorded Picture Company (RPC),UK,Bernardo Bertolucci,Biography,43984230.0,PG-13,1988-04-15,163,7.8,John Lone,76408,Mark Peploe
10739.0,1998,The Man in the Iron Mask,35000000.0,United Artists Corporation,USA,Randall Wallace,Action,56968902.0,PG-13,1998-03-13,132,6.5,Leonardo DiCaprio,134842,Alexandre Dumas
10747.0,1987,Can't Buy Me Love,0.0,Apollo Pictures,USA,Steve Rash,Comedy,31623833.0,PG-13,1987-08-14,94,6.7,Patrick Dempsey,26348,Michael Swerdlick
10748.0,1987,Hamburger Hill,0.0,RKO Pictures,USA,John Irvin,Action,13839404.0,R,1987-08-28,110,6.7,Anthony Barrile,20159,James Carabatsos
10809.0,1995,Four Rooms,4000000.0,Miramax,USA,Allison Anders,Comedy,4301331.0,R,1995-12-25,98,6.7,Tim Roth,83723,Allison Anders
10819.0,1995,Moonlight and Valentino,0.0,Polygram Filmed Entertainment,UK,David Anspaugh,Comedy,2488858.0,R,1995-09-29,105,5.8,Elizabeth Perkins,3086,Ellen Simon
10828.0,1993,The Nightmare Before Christmas,18000000.0,Touchstone Pictures,USA,Henry Selick,Animation,75082668.0,PG,1993-10-29,76,8.0,Danny Elfman,242487,Tim Burton
10830.0,1988,Scrooged,32000000.0,Paramount Pictures,USA,Richard Donner,Comedy,60328558.0,PG-13,1988-11-23,101,7.0,Bill Murray,68098,Mitch Glazer
10834.0,1990,Sibling Rivalry,0.0,Castle Rock Entertainment,USA,Carl Reiner,Comedy,17854930.0,PG-13,1990-10-26,87,5.4,Kirstie Alley,2115,Martha Goldhirsh
10835.0,1999,Stigmata,29000000.0,Metro-Goldwyn-Mayer (MGM),USA,Rupert Wainwright,Horror,50046268.0,R,1999-09-10,103,6.2,Patricia Arquette,57128,Tom Lazarus
10846.0,2000,Bamboozled,10000000.0,New Line Cinema,USA,Spike Lee,Comedy,2185266.0,R,2000-10-20,135,6.5,Damon Wayans,9042,Spike Lee
10848.0,1992,The Distinguished Gentleman,50000000.0,Hollywood Pictures,USA,Jonathan Lynn,Comedy,46666502.0,R,1992-12-04,112,5.9,Eddie Murphy,13167,Marty Kaplan
10861.0,1994,Love Affair,60000000.0,Mulholland Productions,USA,Glenn Gordon Caron,Comedy,18250211.0,PG-13,1994-10-21,108,5.9,Warren Beatty,3922,Mildred Cram
10863.0,2002,Hollywood Ending,16000000.0,DreamWorks,USA,Woody Allen,Comedy,4839383.0,PG-13,2002-05-03,112,6.6,Woody Allen,23072,Woody Allen
10868.0,1988,Satisfaction,0.0,National Broadcasting Company (NBC),USA,Joan Freeman,Comedy,8253123.0,PG-13,1988-02-12,92,4.8,Justine Bateman,2958,Charles Purpura
10872.0,1990,Bird on a Wire,20000000.0,Universal Pictures,USA,John Badham,Action,70980000.0,PG-13,1990-05-18,110,5.9,Mel Gibson,33453,Louis Venosta
10879.0,1991,Scenes from a Mall,3000000.0,Touchstone Pictures,USA,Paul Mazursky,Comedy,9563393.0,R,1991-02-22,89,5.3,Bette Midler,4158,Roger L. Simon
10881.0,1986,Haunted Honeymoon,0.0,Orion Pictures,USA,Gene Wilder,Comedy,8033397.0,PG,1986-07-25,82,5.6,Gene Wilder,5549,Gene Wilder
10886.0,1995,Waterworld,175000000.0,Universal Pictures,USA,Kevin Reynolds,Action,88246220.0,PG-13,1995-07-28,135,6.1,Kevin Costner,153742,Peter Rader
10889.0,2000,Keeping the Faith,29000000.0,Spyglass Entertainment,USA,Edward Norton,Comedy,37047880.0,PG-13,2000-04-14,128,6.4,Ben Stiller,46213,Stuart Blumberg
10891.0,1986,Belizaire the Cajun,0.0,Cote Blanche Productions,USA,Glen Pitre,Drama,1444618.0,PG,1986-06-13,103,6.4,Armand Assante,391,Glen Pitre
10894.0,2001,Ali,107000000.0,Columbia Pictures Corporation,USA,Michael Mann,Biography,58203105.0,R,2001-12-25,157,6.8,Will Smith,83314,Gregory Allen Howard
